gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,act,ceq,che,ci,csho,dlc,dltt,dt,dvt,ebitda,emp,fincf,icapt,idit,intan,invt,ivncf,ivst,lct,oancf,ppegt,pstk,rect,revt,seq,tfva,txt,xint,xlr,xopr,costat,prcc_c,naics
061815,20141231,2014,FS,C,D,STD,BROADWAY FINANCIAL CORP/DE,USD,,37.2580,,2.6140,,35.0000,56.1000,,0.0000,,0.0710,,93.3580,15.7290,0.0630,,,15.0500,,,,0.0000,,16.4490,37.2580,,0.0030,3.8680,6.8870,,A,1.3100,522120
061836,20141231,2014,INDL,C,D,STD,TITAN PHARMACEUTICALS INC,USD,19.5830,8.6110,15.4700,-2.4030,109.9980,0.0000,0.0000,0,0.0000,-3.1220,0.0130,9.5550,8.6110,0.0000,0.0000,0.0000,-0.0180,0.0000,6.6620,-5.8650,4.1750,0.0000,3.9680,3.6460,8.6110,0.0000,0.0000,0.0000,,6.7680,A,0.4620,325412
061839,20140930,2014,INDL,C,D,STD,AMERIGAS PARTNERS  -LP,USD,505.9080,1322.5140,13.4800,282.1270,92.8670,120.5890,2280.1450,2291.734,346.7440,627.6310,8.4000,-369.4760,3641.0350,,2410.0860,181.9460,-109.7490,0.0000,617.5140,480.0700,2626.6770,0.0000,280.9200,3712.9350,1322.5140,3.0650,2.6110,165.5810,,3085.3040,A,47.9200,454310
061870,20140630,2014,INDL,C,D,STD,OPEN TEXT CORP,USD,815.7350,1641.8660,427.8900,217.6330,120.9950,62.5820,1256.7500,1319.332,74.6930,518.0190,8.0000,687.9440,2898.9170,,2688.8750,0.0000,-1153.3680,0.0000,659.8830,417.1270,249.7350,0.0000,317.5770,1624.6990,1641.8660,0.7560,58.4610,27.9340,,1106.6800,A,58.2600,519130
061880,20140630,2014,INDL,C,D,STD,INTEGRATED BIOPHARMA INC,USD,9.1660,-10.1550,0.9830,0.1310,21.1050,4.7090,9.3680,14.077,0.0000,1.7420,0.1200,-1.2990,-0.7870,,0.8800,5.6980,-0.1820,0.5320,11.6530,1.8770,7.5440,0.0000,2.1790,33.6830,-10.1550,,0.0890,0.9640,,31.9410,A,0.0918,325412
061899,20141231,2014,INDL,C,D,STD,IDERA PHARMACEUTICALS INC,USD,42.4300,43.4020,41.2270,-38.6520,94.8290,0.1280,0.7420,0.87,0.5190,-38.5520,0.0450,45.6150,44.1440,,0.0000,0.0000,-20.6010,21.2560,7.0460,-31.3210,4.4090,0.0000,0.0000,0.0730,43.4020,48.2560,0.0000,,,38.6250,A,4.4100,325414
061902,20141231,2014,INDL,C,D,STD,NICE SYSTEMS LTD,USD,506.4360,1213.4560,253.2410,80.1280,59.2520,0.0000,0.0000,0,38.1420,191.9640,3.5130,-101.6780,1213.4560,0.3490,808.5180,13.3750,-9.0830,65.7440,378.2460,182.2690,162.2830,0.0000,201.8900,1011.6390,1213.4560,312.4810,11.9500,0.0730,,819.6750,A,50.6500,511210
061925,20141231,2014,INDL,C,D,STD,INDUSTRIAL SERVICES AMER INC,USD,18.8200,16.5050,1.0590,-7.2120,7.9560,15.9900,0.0000,15.911,0.0000,-3.3840,0.0960,0.3220,16.5050,,0.0000,6.7770,-0.2530,0.0000,21.2850,-0.5990,47.6100,0.0000,10.0190,117.4040,16.5050,1.0590,0.0380,0.8490,,120.7880,A,5.9700,423930
061939,20141231,2014,INDL,C,D,STD,SOUTHEASTERN BANK FINL CORP,USD,,155.2860,35.9950,26.8040,6.7440,10.6780,84.0000,,3.4990,38.5550,0.3400,13.9080,239.2860,,0.1400,19.4720,-43.9450,2.7090,,18.6960,,0.0000,940.8500,79.9800,155.2860,662.8360,7.4820,,25.0470,41.4250,A,26.0000,522110
061939,20141231,2014,FS,C,D,STD,SOUTHEASTERN BANK FINL CORP,USD,,155.2860,,26.8040,,10.6780,84.0000,,3.4990,,0.3400,,239.2860,60.9500,0.1400,,,2.7090,,,,0.0000,,79.9800,155.2860,,7.4820,8.8860,25.0470,,A,26.0000,522110
061940,20141231,2014,INDL,C,D,STD,ACACIA DIVERSIFIED HLDGS INC,USD,0.3050,-0.3570,0.0000,-0.1520,12.7350,0.1710,0.2080,0.376,0.0000,-0.0640,0.0220,0.1150,-0.1490,0.0000,0.0000,0.0680,-0.0600,0.0000,0.9090,-0.0560,0.8680,0.0000,0.2120,1.4130,-0.3570,0.0000,0.0000,0.0300,0.4510,1.4770,A,0.1350,311423
061955,20141130,2014,INDL,C,D,STD,AGF MANAGEMENT LTD  -CL B,CAD,327.5570,929.7750,285.3300,65.2340,85.7620,0.0000,308.1990,308.199,94.1300,93.5460,0.4940,-125.8120,1237.9740,0.0000,953.4510,0.0000,-25.6650,23.8320,90.3040,43.1100,33.7550,0.0000,,451.6720,929.7750,305.0010,20.0480,11.8150,103.7700,358.1260,A,8.4900,523110
061955,20141130,2014,FS,C,D,STD,AGF MANAGEMENT LTD  -CL B,CAD,327.5570,929.7750,,,,0.0000,308.1990,,94.1300,,0.4940,,1413.4460,4.2390,953.4510,,,0.0000,90.3040,,33.7550,0.0000,,464.0580,929.7750,,20.0480,11.8150,98.1670,,A,8.4900,523110
061971,20141231,2014,INDL,C,D,STD,ENGLOBAL CORP,USD,42.8480,29.0320,6.2130,6.1010,27.7320,0.4840,0.0000,0.484,0.0000,9.2060,0.4590,-1.5170,29.0320,,3.2460,0.0000,0.0080,0.0000,22.4080,3.7670,11.7170,0.0000,35.7370,107.9000,29.0320,,0.6320,0.2330,,98.6940,A,1.9000,541330
061980,20140930,2014,INDL,C,D,STD,AEOLUS PHARMACEUTICALS INC,USD,3.5480,1.5800,1.5170,-0.0800,135.8500,0.0000,0.0000,0,0.0000,-0.0800,0.0040,0.3250,1.5850,0.0000,0.0000,0.0000,0.0000,0.0000,1.9950,0.3230,0.0000,0.0050,1.5590,9.6310,1.5850,,0.0000,0.0000,,9.7110,A,0.2300,325412
061994,20140930,2014,INDL,C,D,STD,UNITED STATES POSTAL SERVICE,USD,6204.0000,-45331.0000,5152.0000,-5508.0000,,9861.0000,5494.0000,11355,0.0000,-3505.0000,618.0000,-148.0000,-39837.0000,,0.0000,,-586.0000,246.0000,42542.0000,3314.0000,48626.0000,0.0000,930.0000,67830.0000,-45331.0000,505.0000,0.0000,184.0000,57239.0000,71335.0000,A,,491110
062016,20141231,2014,INDL,C,D,STD,SIZMEK INC,USD,151.6950,266.4350,92.2100,-116.5310,30.0710,0.0000,0.0000,0,0.0000,16.7190,0.9060,81.1310,266.4350,,111.4600,0.0000,-26.9520,1.5380,23.5420,13.8160,62.4450,0.0000,51.1250,170.8270,266.4350,37.7090,-1.0200,0.0000,,154.1080,A,6.2600,511210
062057,20141231,2014,INDL,C,D,STD,WIDEPOINT CORP,USD,27.7530,36.7790,13.1550,-8.5480,81.6570,2.3980,1.3640,3.625,0.0000,-2.5630,0.2960,20.3630,38.1430,0.0170,24.5490,0.0370,-4.4480,0.0000,15.2750,-2.5880,4.6400,0.0000,14.1150,53.3160,36.7790,0.0000,3.5930,0.1870,,55.8790,A,1.3800,541519
062072,20141231,2014,INDL,C,D,STD,ALPHA PRO TECH LTD,USD,35.5030,37.9060,8.3350,3.4920,18.3490,0.0000,0.0000,0,0.0000,3.9390,0.1250,-1.2000,37.9060,0.0160,0.1260,16.5440,-0.6410,2.8400,2.2940,-0.8790,12.4670,0.0000,5.6660,47.6490,37.9060,2.8400,1.2010,0.0000,,43.7100,A,2.5700,326199
062107,20140930,2014,INDL,C,D,STD,MULTIMEDIA GAMES HOLDING CO,USD,192.8640,244.3580,138.0860,31.9290,29.7320,3.7000,22.2000,25.9,0.0000,103.3050,0.5240,-6.0860,266.5580,0.4120,32.0220,12.4120,-50.7630,0.0000,38.1450,92.3030,242.1760,0.0000,32.0400,218.1290,244.3580,93.6910,19.6330,0.9300,,114.8240,I,36.4400,339999
062110,20141231,2014,INDL,C,D,STD,APRICUS BIOSCIENCES INC,USD,13.2890,1.9190,11.6900,-21.7860,44.3300,0.1530,4.6310,4.784,0.0000,-24.1950,0.0230,7.8650,6.5500,,0.0000,0.2750,0.1450,0.2900,6.9060,-18.0150,1.6830,0.0000,0.6780,9.2590,1.9190,,0.0000,0.3390,,33.4540,A,1.0000,325412
062123,20141231,2014,INDL,C,D,STD,PATHFINDER BANCORP INC,USD,,55.7900,11.3560,2.4270,4.1140,57.1000,14.1550,,0.4480,9.2370,0.1310,54.2300,83.3590,,4.5420,0.2610,-64.4760,4.5340,,5.0270,,13.0000,382.1890,23.4580,68.7900,88.0730,1.1530,,8.7950,14.2210,A,9.8000,522120
062123,20141231,2014,FS,C,D,STD,PATHFINDER BANCORP INC,USD,,55.7900,,2.4270,,57.1000,14.1550,,0.4480,,0.1310,,83.3590,19.6990,4.5420,,,4.5340,,,,13.0000,,23.4580,68.7900,,1.1530,2.6140,8.7950,,A,9.8000,522120
062139,20141231,2014,INDL,C,D,STD,PLUMAS BANCORP,USD,,36.4970,45.5740,5.8410,4.7990,9.6260,18.7640,,0.0000,13.3940,0.1550,17.0030,55.2610,,0.0000,3.6030,-26.6910,0.0000,,5.3450,,0.0000,366.7870,28.5630,36.4970,90.3200,3.0860,,9.4740,15.1690,A,7.9850,522110
062139,20141231,2014,FS,C,D,STD,PLUMAS BANCORP,USD,,36.4970,,5.8410,,9.6260,18.7640,,0.0000,,0.1550,,55.2610,21.1470,0.0000,,,0.0000,,,,0.0000,,28.5630,36.4970,,3.0860,1.6930,9.4740,,A,7.9850,522110
062168,20141231,2014,INDL,C,D,STD,IRIDEX CORP,USD,32.8940,33.7360,13.3030,10.0380,9.7870,0.0000,0.0000,0,0.0000,3.0070,0.1060,-3.1280,33.7360,,0.8170,9.1190,-1.0270,0.0000,7.0390,4.0140,9.9320,0.0000,8.3370,42.8140,33.7360,11.8460,-8.7060,,,39.8070,A,8.6000,334510
062169,20150531,2014,INDL,C,D,STD,LANDEC CORP,USD,93.2020,218.4320,14.1270,13.7250,26.9900,8.3530,34.1660,42.519,0.0000,25.5510,0.5500,8.1690,254.2750,0.3150,105.8830,25.0270,-34.4400,0.0000,56.1590,26.1550,134.6870,0.0000,46.6310,539.2570,218.4320,61.5000,7.7460,1.8290,,513.7060,A,13.8100,311421
062178,20141231,2014,INDL,C,D,STD,PAID INC,USD,0.9900,0.1210,0.7710,-1.6660,339.3740,0.0150,0.0030,0.018,0.0000,-1.1120,0.0050,0.5270,0.1240,,0.0040,0.0010,0.1580,0.1200,0.9120,-0.4970,0.4590,0.0000,0.0920,0.7970,0.1210,,0.0030,,,1.9090,A,0.0476,519130
062204,20141231,2014,INDL,C,D,STD,TENGASCO INC,USD,2.0950,32.1690,0.0350,-0.7880,60.8420,0.0650,0.8240,0.889,0.0000,5.5870,0.0170,-2.5960,32.9930,0.0000,0.0000,0.8040,-3.9940,0.0000,2.0280,6.5710,50.3630,0.0000,0.8770,13.7880,32.1690,1.6340,-0.0060,0.0880,,8.2010,A,0.2580,211111
062213,20140630,2014,INDL,C,D,STD,USA TECHNOLOGIES INC,USD,14.6340,50.5990,9.0720,27.5310,35.5150,5.1730,0.2500,0.423,0.6650,5.9230,0.0610,3.9230,53.9870,0.0300,8.0950,1.4870,-7.9170,0.0000,15.2450,7.0850,36.1860,3.1380,2.8040,42.3450,53.7370,0.0000,-27.2560,0.2570,,36.4220,A,1.6100,333318
062217,20140630,2014,INDL,C,D,STD,LIGHTPATH TECHNOLOGIES INC,USD,7.4910,7.2960,1.1970,-0.3140,14.2930,0.0610,0.1160,0.177,0.0000,0.3110,0.1750,1.7040,7.4120,,0.0000,3.3230,-1.9820,0.0000,2.4730,-0.0890,7.1870,0.0000,2.6730,11.8340,7.2960,,0.0000,0.0360,,11.5230,A,0.9097,333314
062221,20150331,2014,INDL,C,D,STD,COLUMBUS MCKINNON CORP,USD,274.0290,268.7190,63.0560,-24.1220,19.9900,13.2920,113.4200,126.712,3.1990,71.4790,2.7470,-48.3870,382.1390,,140.5650,103.1870,-34.0790,0.0000,96.9610,38.2540,217.0560,0.0000,80.5310,579.6430,268.7190,19.9490,8.8250,12.3900,,508.1640,A,28.0400,333923
062243,20141231,2014,INDL,C,D,STD,UNITY BANCORP INC,USD,,70.1230,129.8210,7.0270,8.3880,60.0000,80.4650,,0.7570,17.5030,0.1830,79.0990,150.5880,,2.2690,6.3410,-60.3990,100.4700,,11.7170,,0.0000,744.0950,44.0970,70.1230,60.0730,3.1450,,12.7500,26.5940,A,9.4299,522110
062243,20141231,2014,FS,C,D,STD,UNITY BANCORP INC,USD,,70.1230,,7.0270,,60.0000,80.4650,,0.7570,,0.1830,,150.5880,37.4180,2.2690,,,100.4700,,,,0.0000,,44.0970,70.1230,,3.1450,7.3060,12.7500,,A,9.4299,522110
062245,20141231,2014,INDL,C,D,STD,VALLEY FINANCIAL CORP,USD,,60.2400,53.1510,10.7300,4.9320,59.7780,55.3560,,0.7710,17.4850,0.1450,62.5270,115.5960,,0.0000,12.3080,-37.5050,42.8350,,11.7670,,0.0000,611.7720,37.7850,60.2400,178.6170,2.6850,,12.5480,20.3000,I,19.8100,522110
062245,20141231,2014,FS,C,D,STD,VALLEY FINANCIAL CORP,USD,,60.2400,,10.7300,,59.7780,55.3560,,0.7710,,0.1450,,115.5960,32.3170,0.0000,,,42.8350,,,,0.0000,,37.7850,60.2400,,2.6850,4.4610,12.5480,,I,19.8100,522110
062262,20140930,2014,INDL,C,D,STD,FORWARD INDUSTRIES INC,USD,16.4300,9.1870,7.5280,-0.8000,8.4530,0.0000,0.0000,0,0.1930,-0.0350,0.0200,-0.1230,10.0210,0.0340,0.0000,2.3750,-0.2510,1.0510,6.4340,0.2340,0.5360,0.8340,6.1250,33.3600,10.0210,1.0510,0.0000,0.0000,,33.3950,A,1.0400,316998
062263,20141231,2014,INDL,C,D,STD,ALEXION PHARMACEUTICALS INC,USD,2796.0290,3302.0180,1961.5660,736.5540,199.0560,48.0000,116.5990,164.599,0.0000,961.9400,2.2730,7.1260,3418.6170,,841.1190,176.4410,-222.8690,1017.5670,606.7400,640.0750,529.9030,0.0000,432.8880,2233.7330,3302.0180,1497.8360,215.1950,2.9820,,1271.7930,A,185.0300,325414
062266,20141231,2014,INDL,C,D,STD,CSG SYSTEMS INTL INC,USD,478.1330,367.7230,201.8000,21.9620,33.9450,22.5000,233.3310,255.831,21.1640,124.6620,3.4480,-58.3110,601.0540,,316.9040,0.0000,-23.4160,120.0880,211.1470,83.6510,176.3910,0.0000,234.6590,751.2860,367.7230,142.1210,24.5630,16.2340,,626.6240,A,25.0700,518210
062290,20141231,2014,INDL,C,D,STD,REVLON INC  -CL A,USD,773.8000,-644.1000,275.3000,-52.5000,53.1480,41.8000,1836.4000,1871.6,0.0000,367.7000,5.6000,-75.1000,1192.3000,,791.9000,156.6000,-52.1000,0.0000,464.9000,174.0000,525.8000,0.0000,238.9000,1941.0000,-644.1000,0.2000,77.8000,89.9000,,1573.3000,A,34.1600,325620
062292,20141231,2014,INDL,C,D,STD,ENVIRO VORAXIAL TECHNOLOGY,USD,0.6340,-1.2690,0.1830,-0.7350,33.4640,0.0000,0.0000,0,0.0000,-0.6970,0.0060,0.0000,-1.2690,0.0000,0.0000,0.4200,0.0000,0.0000,1.9680,0.0470,0.5150,0.0000,0.0250,0.5770,-1.2690,,0.0000,0.0150,,1.2740,A,0.0170,333249
062302,20141231,2014,INDL,C,D,STD,SPAR GROUP INC,USD,31.9590,18.7570,4.3820,3.8460,20.5590,2.1330,5.8550,5.855,0.0000,5.0420,18.0000,1.5250,29.0660,,4.9490,0.0000,-1.7010,0.0000,15.5040,2.0970,16.5120,0.0000,26.2450,122.0210,18.7570,,-0.9480,0.1580,,116.9790,A,1.4000,561499
062311,20141231,2014,INDL,C,D,STD,NXT ENERGY SOLUTIONS INC,USD,5.0100,4.2960,4.5030,-1.3480,44.9590,0.0000,0.0000,0,0.0000,-1.1270,0.0140,2.6070,4.4970,,0.0000,0.0000,-2.3380,4.4590,0.6750,-3.0870,2.3060,0.2010,0.2150,3.3730,4.4970,,0.0000,,,4.5000,A,1.2000,541360
062317,20141231,2014,INDL,C,D,STD,PREMIERE GLOBAL SERVICES INC,USD,143.4340,254.9900,40.9470,-0.6500,47.3790,1.9710,332.8250,334.796,0.0000,90.3140,2.2500,32.3130,587.8150,0.0290,488.7660,0.0000,-113.8970,0.7270,117.7430,78.5870,278.7620,0.0000,81.5140,567.0710,254.9900,0.3270,4.2960,9.3780,,476.7570,A,10.6200,517919
062337,20141231,2014,INDL,C,D,STD,IAMGOLD CORP,USD,1184.7000,2618.5000,269.6000,-212.9000,376.9000,8.9000,667.7000,676.6,0.0000,236.7000,5.0000,-35.1000,3331.3000,1.0000,0.0000,245.1000,-319.7000,111.1000,395.1000,312.2000,4379.4000,0.0000,31.4000,1007.9000,2618.5000,204.1000,117.9000,50.1000,247.8000,771.2000,A,2.7000,212221
062340,20150228,2014,INDL,C,D,STD,QUANTUM INTL INCOME CORP,USD,1.1310,3.1270,0.5210,-3.8290,48.5230,0.0200,0.0420,0.062,0.0000,-3.5330,0.0030,6.7080,2.6820,,1.9200,0.0590,-3.6990,0.0000,2.0810,-2.5400,1.6680,0.0000,0.5130,0.3130,3.1270,,0.0000,0.0110,,3.8460,A,0.2193,622110
062365,20141231,2014,INDL,C,D,STD,FIRST NORTHN CMNTY BANCORP,USD,,79.2040,229.0520,7.0090,9.8140,0.0000,0.0000,,0.1350,16.5980,0.2090,53.2140,92.0510,,1.8620,1.2270,-11.8580,0.0000,,10.4420,,12.8470,537.9790,38.3200,92.0510,151.2260,2.7900,,15.7180,21.7220,A,7.9200,522110
062365,20141231,2014,FS,C,D,STD,FIRST NORTHN CMNTY BANCORP,USD,,79.2040,,7.0090,,0.0000,0.0000,,0.1350,,0.2090,,92.0510,30.8400,1.8620,,,0.0000,,,,12.8470,,38.3200,92.0510,,2.7900,1.2910,15.7180,,A,7.9200,522110
062374,20141231,2014,INDL,C,D,STD,IRON MOUNTAIN INC,USD,917.7190,856.3550,172.9650,261.9320,209.8190,52.0950,4611.4360,4663.531,1053.4920,930.3930,20.0000,19.8570,5481.3910,2.4430,3033.6420,0.0000,-479.9780,47.0320,856.7360,472.9480,4668.7050,0.0000,645.8240,3117.6930,856.3550,66.2040,-97.2750,263.1600,674.6580,2187.3000,A,38.6600,531120
062378,20141231,2014,INDL,C,D,STD,HUB GROUP INC  -CL A,USD,570.5660,600.7840,109.7690,51.5660,36.9090,22.1230,88.3970,110.52,0.0000,135.4810,2.5680,60.8170,689.1810,,277.2470,0.0000,-118.5590,0.0000,359.5160,98.5410,479.0130,0.0000,426.6890,3571.1260,600.7840,,30.3090,1.7850,136.4800,3435.6450,A,38.0800,488510
062391,20141231,2014,INDL,C,D,STD,EARTHLINK HOLDINGS CORP,USD,254.1810,74.7840,134.1330,-72.7520,102.2960,1.5370,606.2840,607.821,16.0130,193.6400,2.6590,-19.7210,681.0680,0.1250,229.2410,,-102.7770,0.0000,205.3320,139.9950,948.0860,0.0000,92.6160,1170.0950,74.7840,0.0000,-4.7440,56.3820,,976.4550,A,4.3900,519130
062396,20140731,2014,INDL,C,D,STD,IDT CORP,USD,338.8650,100.2390,232.4020,22.3370,23.2270,13.2710,6.3530,6.624,11.7980,45.3230,1.5700,-25.3700,107.5170,,16.5720,0.0000,-18.9220,78.5790,367.9840,45.7210,658.0080,0.0000,70.0300,1651.5410,100.2390,12.8730,3.9820,0.1480,,1606.2180,A,20.3100,517110
062432,20141231,2014,INDL,C,D,STD,ENERGYTEK CORP,USD,0.0020,1.2620,0.0010,-7.3600,1.3710,0.2190,0.0000,0,0.0000,-0.3740,,0.2110,1.2650,0.0000,1.3410,0.0000,0.0000,0.0000,0.3090,-0.2170,0.2560,0.0030,0.0010,0.0420,1.2650,,0.0000,0.0040,,0.4160,A,0.1200,211111
062446,20141231,2014,INDL,C,D,STD,TN-K ENERGY GROUP INC,USD,0.1750,-2.0670,0.1570,-0.6740,38.1760,0.1700,0.0000,0,0.0000,-0.4420,0.0030,-0.0100,-2.0670,0.0000,0.0000,0.0000,-0.2840,0.0000,3.6090,-0.0620,3.3060,0.0000,0.0180,0.1960,-2.0670,,0.0000,0.0140,,0.6380,A,0.0800,211111
062475,20141231,2014,INDL,C,D,STD,ARBUTUS BIOPHARMA CORP,USD,116.4180,88.0350,112.1610,-45.3260,22.4380,0.0000,0.0000,0,0.0000,-32.4430,0.1030,60.6760,88.0350,0.8530,0.0000,0.0000,-42.9580,39.9740,20.2060,-12.4210,12.9590,0.0000,2.5270,14.9530,88.0350,112.1610,0.0000,0.0000,,47.3960,A,15.1500,325414
062494,20141231,2014,INDL,C,D,STD,PRGX GLOBAL INC,USD,66.3840,70.9860,25.7880,-8.0770,26.7630,0.0000,0.0000,0,0.0000,7.6940,1.5000,-22.7420,70.9860,0.4280,22.4750,0.0000,-3.6090,0.0530,30.3780,10.0470,56.1740,0.0000,37.1750,164.1920,70.9860,,3.2410,0.3510,,156.4980,A,5.7200,541219
062498,20141231,2014,INDL,C,D,STD,ELLOMAY CAPITAL LTD,USD,29.8140,94.1100,23.6710,-5.6350,10.6920,5.5610,49.7270,55.288,0.0000,8.8420,,24.9380,143.8530,0.2300,0.0000,0.0000,-16.0650,7.9130,10.9240,3.3360,106.9650,0.0000,2.2180,15.7820,94.1100,5.5620,0.2010,3.5920,1.5030,6.9400,A,9.7000,221114
062501,20140930,2014,INDL,C,D,STD,SUBURBAN PROPANE PRTNRS  -LP,USD,294.8650,1021.4530,92.6390,95.9570,60.3170,0.0000,1242.6850,1242.685,211.0200,338.8080,3.7960,-223.6120,2264.1380,,1446.7220,90.9650,-16.5320,0.0000,222.2660,225.5510,1356.7460,0.0000,96.9150,1938.2570,1021.4530,5.4980,0.7670,83.2610,,1599.4490,A,43.2300,454310
062516,20141231,2014,INDL,C,D,STD,CENTURY ALUMINUM CO,USD,599.2400,1091.1460,164.0430,73.9930,89.0650,7.8150,246.8880,246.888,0.0000,223.1450,2.4000,-8.2000,1338.0350,0.3010,,283.4800,-109.0570,0.8010,296.3240,196.4110,2033.1460,0.0010,117.8350,1931.0420,1091.1470,147.7660,18.3080,22.0150,,1707.8970,A,24.4000,331315
062525,20141231,2014,INDL,C,D,STD,HEMISPHERX BIOPHARMA INC,USD,16.5070,25.0040,16.1080,-17.4960,204.0050,0.0220,0.0000,0.022,0.0000,-17.9570,0.0370,12.7830,25.0040,,0.8610,0.0000,2.4880,13.9520,4.4360,-13.9180,16.9380,0.0000,0.0000,0.1970,25.0040,13.9520,0.0000,0.0110,,18.1540,A,0.2500,325414
062527,20141231,2014,INDL,C,D,STD,AMB FINANCIAL CORP,USD,,13.6250,12.2280,1.0880,0.9820,0.0000,6.2180,,0.0390,3.9580,,9.0810,23.7010,,0.2470,0.9830,-12.1100,10.6610,,1.8720,,3.8580,146.1570,8.6150,17.4830,7.4740,0.6100,,2.9650,4.6570,A,9.5000,522110
062527,20141231,2014,FS,C,D,STD,AMB FINANCIAL CORP,USD,,13.6250,,1.0880,,0.0000,6.2180,,0.0390,,,,23.7010,7.0510,0.2470,,,10.6610,,,,3.8580,,8.6150,17.4830,,0.6100,0.9690,2.9650,,A,9.5000,522110
062545,20150131,2014,INDL,C,D,STD,ABERDEEN INTERNATIONAL INC,CAD,,35.8520,0.3550,-13.8190,97.3490,0.0000,0.0000,0,0.0000,-10.5060,0.0140,1.9840,35.8520,0.0000,0.0000,0.0000,0.0000,,,-2.6270,0.0000,0.0000,2.8970,0.1920,35.8520,36.6720,-0.1670,0.3450,,10.6980,A,0.1600,523999
062549,20141231,2014,INDL,C,D,STD,KVH INDUSTRIES INC,USD,112.8870,116.5400,49.8020,-3.8670,15.4940,6.1880,64.6870,70.875,0.0000,13.1360,0.5230,32.6760,181.2270,0.7380,74.0950,17.4240,-26.6860,24.5130,47.6870,10.3700,83.1820,0.0000,39.9360,172.5910,116.5400,24.5130,1.2840,1.2960,,159.4550,A,12.6500,334511
062553,20141031,2014,INDL,C,D,STD,OPTICAL CABLE CORP,USD,35.3770,31.0070,1.0900,0.6230,6.8400,0.2700,9.7260,9.996,0.5450,3.8300,0.3610,-1.0860,40.0330,0.0000,0.4390,17.5180,-2.9590,0.0000,9.3020,4.3840,36.3790,0.0000,14.2560,82.9780,31.0070,,0.2680,0.4140,,79.1480,A,4.5300,335921
062575,20140630,2014,INDL,C,D,STD,FFD FINANCIAL CORP,USD,,22.8420,19.5070,2.4850,0.9920,3.6560,3.1580,,0.9820,5.8860,,7.3870,26.0000,,0.7580,0.4910,-13.4310,18.0130,,1.8490,,0.0000,209.9750,11.5960,22.8420,12.5420,1.1780,,3.1710,5.7100,A,27.1000,522120
062575,20140630,2014,FS,C,D,STD,FFD FINANCIAL CORP,USD,,22.8420,,2.4850,,3.6560,3.1580,,0.9820,,,,26.0000,10.3550,0.7580,,,18.0130,,,,0.0000,,11.5960,22.8420,,1.1780,1.7070,3.1710,,A,27.1000,522120
062582,20140930,2014,INDL,C,D,STD,ALJ REGIONAL HOLDINGS INC,USD,43.2000,47.8270,10.0780,15.9320,31.0330,4.7000,16.4000,21.043,0.0000,17.1470,3.2020,-3.1820,65.6090,,39.0620,1.9990,-28.9430,0.0000,23.4520,14.3780,19.6870,0.0000,25.4430,149.6050,47.8270,,-4.5440,1.2710,,132.4580,A,4.3500,518210
062592,20141231,2014,INDL,C,D,STD,PROTALIX BIOTHERAPEUTICS INC,USD,65.5200,-55.6010,55.1830,-29.9430,93.6040,0.0000,67.4640,67.464,0.0000,-22.0640,0.2340,0.0460,11.8630,,0.0000,6.6670,-1.0010,0.4160,26.2100,-29.2810,32.7360,0.0000,3.2370,15.1600,-55.6010,,0.0000,3.5490,,37.2240,A,1.8400,325414
062618,20141231,2014,INDL,C,D,STD,CONSOLIDATED WATER CO INC,USD,59.4600,141.1270,41.1700,6.7540,14.7160,9.0000,0.0000,0,4.5960,11.8160,0.1190,-0.8450,144.0830,1.4410,4.4270,2.8290,-16.3440,5.4560,16.1520,19.2780,121.4690,0.0220,13.5000,65.5590,141.1490,5.4560,0.0000,0.4890,10.9450,53.7430,A,10.6800,221310
062626,20140630,2014,INDL,C,D,STD,EVOLUTION PETROLEUM CORP,USD,26.3050,51.8780,23.9410,3.5970,32.6160,0.0000,0.0000,0,10.3980,9.4920,0.0080,-8.3480,51.8780,0.0300,0.0000,0.0000,-0.7490,0.0000,3.0000,8.1090,47.8880,0.0000,1.4570,17.6740,51.8780,,1.8920,0.0690,,8.1820,A,7.4300,211111
062634,20141231,2014,INDL,C,D,STD,YAHOO INC,USD,9699.1070,38741.8370,7995.3280,29320.0320,936.8380,0.0000,1170.4230,1170.423,0.0000,843.4800,12.5000,-4022.4660,39956.0150,,5634.4960,0.0000,3761.9690,5327.4120,4528.5810,896.7000,3905.6460,0.0000,1116.1680,4618.1330,38741.8370,49787.7950,4038.1020,68.8510,,3774.6530,A,50.5100,519130
062640,20141231,2014,INDL,C,D,STD,LORAL SPACE & COMMUNICATIONS,USD,86.8860,175.6400,51.4330,-34.1340,30.9200,0.0000,0.0000,0,0.0000,-5.2880,0.0220,1.8640,175.6400,,0.0000,0.0000,72.7670,0.0000,15.7240,-29.1240,,0.0000,33.6780,0.0000,175.6400,76.0990,-8.1050,0.0150,,5.2880,A,78.7100,517210
062646,20141231,2014,INDL,C,D,STD,COMMUNITY WEST BANCSHARES,USD,,59.9930,19.0580,7.3510,8.2030,10.0000,0.0000,,1.1060,18.0550,0.1160,9.8240,67.0070,,0.1670,66.8960,-16.7820,17.4490,,6.4390,,7.0140,420.4970,30.2010,67.0070,22.6900,4.9340,,12.1540,12.1460,A,6.5600,522110
